action_block_r	action_enter_r	action_recheck_r	association_status	end_return_10m_n	end_return_10m_r	end_return_1m_n	end_return_1m_r	end_return_20m_n	end_return_20m_r	end_return_30m_n	end_return_30m_r	end_return_3m_n	end_return_3m_r	end_return_5m_n	end_return_5m_r	end_return_60m_n	end_return_60m_r	entry_target_n	entry_target_proxy_r	family	field	field_role	missing_pct	n_present	nonentry_avoidance_n	nonentry_avoidance_proxy_r	outcome_n	outcome_target_first_r	type	unique	values
0.0236	0.01014	0.02222	computed_or_insufficient	1295	0.03021	1294	0.06907	595	0.08359	453	0.08235	1166	0.07543	1024	0.00655	225	0.04321	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:47	collected_raw_precursor	57.93	1295	1289	0.04753	1295	0.04742	categorical	2	"{""False"": 1267, ""True"": 28}"
0.02343	0.00602	0.02264	computed_or_insufficient	1295	0.01258	1294	0.0019	595	0.08878	453	0.03476	1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:48	collected_raw_precursor	57.93	1295	1289	0.01584	1295	0.01581	categorical	2	"{""False"": 1285, ""True"": 10}"
0.06555	0.00897	0.06449	computed_or_insufficient	1295	0.08468	1294	0.0514	595	0.08878	453	0.03476	1166	0.05873	1024	0.14814	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:50	collected_raw_precursor	57.93	1295	1289	0.00531	1295	0.0053	categorical	2	"{""False"": 1273, ""True"": 22}"
0.01476	0.00268	0.01521	computed_or_insufficient	1295	0.02778	1294	0.01359	595		453		1166	0.01823	1024		225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:51	collected_raw_precursor	57.93	1295	1289	0.01764	1295	0.0176	categorical	2	"{""False"": 1293, ""True"": 2}"
0.03643	0.00787	0.03542	computed_or_insufficient	1295	0.06251	1294	0.07008	595		453	0.03476	1166	0.08241	1024	0.18419	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:52	collected_raw_precursor	57.93	1295	1289	0.02124	1295	0.02119	categorical	2	"{""False"": 1278, ""True"": 17}"
0.04426	0.01137	0.04278	computed_or_insufficient	1295	0.12482	1294	0.11216	595	0.16804	453	0.20239	1166	0.1784	1024	0.21439	225	0.10597	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:53	collected_raw_precursor	57.93	1295	1289	0.05329	1295	0.05317	categorical	2	"{""False"": 1260, ""True"": 35}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:55	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.03338	0.00329	0.03303	computed_or_insufficient	1295	0.03414	1294	0.08746	595		453		1166	0.02234	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:56	collected_raw_precursor	57.93	1295	1289	0.10795	1295	0.1077	categorical	2	"{""False"": 1292, ""True"": 3}"
0.02298	0.00465	0.02239	computed_or_insufficient	1295	0.07247	1294	0.02358	595		453		1166	0.03163	1024	0.07952	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:57	collected_raw_precursor	57.93	1295	1289	0.12227	1295	0.12198	categorical	2	"{""False"": 1289, ""True"": 6}"
0.03123	0.0112	0.02972	computed_or_insufficient	1295	0.05826	1294	0.05281	595	0.08359	453	0.08235	1166	0.05431	1024	0.04434	225	0.04321	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:58	collected_raw_precursor	57.93	1295	1289	0.09517	1295	0.09495	categorical	2	"{""False"": 1261, ""True"": 34}"
0.02725	0.00268	0.02696	computed_or_insufficient	1295	0.02778	1294	0.01359	595		453		1166	0.01823	1024	0.02421	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:10:59	collected_raw_precursor	57.93	1295	1289	0.01764	1295	0.0176	categorical	2	"{""False"": 1293, ""True"": 2}"
0.04554	0.01264	0.04387	computed_or_insufficient	1295	0.07032	1294	0.10357	595	0.08359	453	0.08972	1166	0.11818	1024	0.12678	225	0.04321	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:05	collected_raw_precursor	57.93	1295	1289	0.05595	1295	0.05581	categorical	2	"{""False"": 1252, ""True"": 43}"
0.01926	0.0019	0.01906	computed_or_insufficient	1295	0.01963	1294	0.00961	595		453		1166	0.01289	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:06	collected_raw_precursor	57.93	1295	1289	0.01247	1295	0.01244	categorical	2	"{""False"": 1294, ""True"": 1}"
0.03338	0.00329	0.03303	computed_or_insufficient	1295	5e-05	1294	0.0354	595		453		1166	0.01823	1024		225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:07	collected_raw_precursor	57.93	1295	1289	0.02158	1295	0.02153	categorical	2	"{""False"": 1292, ""True"": 3}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.10438	1294	0.02548	595		453		1166	0.02581	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:09	collected_raw_precursor	57.93	1295	1289	0.00475	1295	0.00473	categorical	2	"{""False"": 1288, ""True"": 7}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:10	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.09731	0.04834	0.10472	computed_or_insufficient	1295	0.02382	1294	0.01225	595	0.0175	453	0.02455	1166	0.02738	1024	0.04095	225	0.08548	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:11	collected_raw_precursor	57.93	1295	1289	0.06242	1295	0.06348	categorical	2	"{""False"": 1249, ""True"": 46}"
0.07323	0.00957	0.07211	computed_or_insufficient	1295	0.07955	1294	0.06064	595	0.08878	453	0.03476	1166	0.05097	1024	0.14814	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:12	collected_raw_precursor	57.93	1295	1289	0.01253	1295	0.0125	categorical	2	"{""False"": 1270, ""True"": 25}"
0.06112	0.00602	0.06047	computed_or_insufficient	1295	0.0313	1294	0.0019	595	0.08878	453		1166	0.03879	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:14	collected_raw_precursor	57.93	1295	1289	0.01584	1295	0.01581	categorical	2	"{""False"": 1285, ""True"": 10}"
0.07749	0.00763	0.07667	computed_or_insufficient	1295	0.08419	1294	0.03866	595	0.08878	453		1166	0.0467	1024	0.0454	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:15	collected_raw_precursor	57.93	1295	1289	0.03136	1295	0.03129	categorical	2	"{""False"": 1279, ""True"": 16}"
0.06112	0.00602	0.06047	computed_or_insufficient	1295	0.0313	1294	0.0019	595	0.08878	453		1166	0.03879	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:18	collected_raw_precursor	57.93	1295	1289	0.01584	1295	0.01581	categorical	2	"{""False"": 1285, ""True"": 10}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.10438	1294	0.02548	595		453		1166	0.02581	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:19	collected_raw_precursor	57.93	1295	1289	0.00475	1295	0.00473	categorical	2	"{""False"": 1288, ""True"": 7}"
0.03146	0.01249	0.0334	computed_or_insufficient	1295	0.0372	1294	0.03503	595	0.04104	453	0.09621	1166	0.04258	1024	0.06465	225	0.12901	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:21	collected_raw_precursor	57.93	1295	1289	0.01166	1295	0.01163	categorical	2	"{""False"": 1253, ""True"": 42}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:22	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.06555	0.00897	0.06449	computed_or_insufficient	1295	0.08468	1294	0.0514	595	0.08878	453	0.03476	1166	0.05873	1024	0.14814	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:24	collected_raw_precursor	57.93	1295	1289	0.00531	1295	0.0053	categorical	2	"{""False"": 1273, ""True"": 22}"
0.03338	0.00329	0.03303	computed_or_insufficient	1295	5e-05	1294	0.0354	595		453		1166	0.01823	1024		225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:28	collected_raw_precursor	57.93	1295	1289	0.02158	1295	0.02153	categorical	2	"{""False"": 1292, ""True"": 3}"
0.03338	0.00329	0.03303	computed_or_insufficient	1295	5e-05	1294	0.0354	595		453		1166	0.01823	1024		225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:32	collected_raw_precursor	57.93	1295	1289	0.02158	1295	0.02153	categorical	2	"{""False"": 1292, ""True"": 3}"
0.02468	0.01556	0.02704	computed_or_insufficient	1295	0.13382	1294	0.01999	595	0.17213	453	0.144	1166	0.00821	1024	0.07041	225	0.17563	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:33	collected_raw_precursor	57.93	1295	1289	0.13724	1295	0.1369	categorical	2	"{""False"": 1231, ""True"": 64}"
0.03338	0.00329	0.03303	computed_or_insufficient	1295	5e-05	1294	0.0354	595		453		1166	0.01823	1024		225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:34	collected_raw_precursor	57.93	1295	1289	0.02158	1295	0.02153	categorical	2	"{""False"": 1292, ""True"": 3}"
0.0236	0.01014	0.02222	computed_or_insufficient	1295	0.03021	1294	0.06907	595	0.08359	453	0.08235	1166	0.07543	1024	0.00655	225	0.04321	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:35	collected_raw_precursor	57.93	1295	1289	0.04753	1295	0.04742	categorical	2	"{""False"": 1267, ""True"": 28}"
0.07074	0.00938	0.06964	computed_or_insufficient	1295	0.0852	1294	0.0824	595	0.09535	453	0.03476	1166	0.06736	1024	0.1748	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:36	collected_raw_precursor	57.93	1295	1289	0.03074	1295	0.03067	categorical	2	"{""False"": 1271, ""True"": 24}"
0.09883	0.01594	0.10152	computed_or_insufficient	1295	0.06437	1294	0.03554	595	0.09694	453	0.00825	1166	0.03924	1024	0.04664	225	0.15613	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:37	collected_raw_precursor	57.93	1295	1289	0.01102	1295	0.01099	categorical	2	"{""False"": 1228, ""True"": 67}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.10438	1294	0.02548	595		453		1166	0.02581	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:38	collected_raw_precursor	57.93	1295	1289	0.00475	1295	0.00473	categorical	2	"{""False"": 1288, ""True"": 7}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.10438	1294	0.02548	595		453		1166	0.02581	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:39	collected_raw_precursor	57.93	1295	1289	0.00475	1295	0.00473	categorical	2	"{""False"": 1288, ""True"": 7}"
0.04417	0.00739	0.04326	computed_or_insufficient	1295	0.07669	1294	0.07953	595		453	0.03476	1166	0.09435	1024	0.18419	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:40	collected_raw_precursor	57.93	1295	1289	0.02907	1295	0.029	categorical	2	"{""False"": 1280, ""True"": 15}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:43	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.10438	1294	0.02548	595		453		1166	0.02581	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:44	collected_raw_precursor	57.93	1295	1289	0.00475	1295	0.00473	categorical	2	"{""False"": 1288, ""True"": 7}"
0.0175	0.00739	0.01864	computed_or_insufficient	1295	0.07669	1294	0.00936	595	0.16571	453	0.09011	1166	0.00238	1024	0.03295	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:45	collected_raw_precursor	57.93	1295	1289	0.00974	1295	0.00972	categorical	2	"{""False"": 1280, ""True"": 15}"
0.05462	0.00538	0.05405	computed_or_insufficient	1295	0.04889	1294	0.03663	595	0.09535	453		1166	0.02886	1024	0.04914	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:46	collected_raw_precursor	57.93	1295	1289	0.01764	1295	0.0176	categorical	2	"{""False"": 1287, ""True"": 8}"
0.07074	0.00938	0.06964	computed_or_insufficient	1295	0.07305	1294	0.04529	595	0.08878	453	0.03476	1166	0.05097	1024	0.13351	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:47	collected_raw_precursor	57.93	1295	1289	5e-05	1295	5e-05	categorical	2	"{""False"": 1271, ""True"": 24}"
0.08455	0.01464	0.087	computed_or_insufficient	1295	0.02373	1294	0.02344	595	0.0344	453	0.00825	1166	0.05395	1024	0.07571	225	0.15021	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:48	collected_raw_precursor	57.93	1295	1289	0.09609	1295	0.09586	categorical	2	"{""False"": 1238, ""True"": 57}"
0.08903	0.01086	0.08778	computed_or_insufficient	1295	0.13036	1294	0.05783	595	0.08878	453	0.03476	1166	0.03436	1024	0.13351	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:49	collected_raw_precursor	57.93	1295	1289	0.03561	1295	0.03553	categorical	2	"{""False"": 1263, ""True"": 32}"
0.06608	0.01395	0.0643	computed_or_insufficient	1295	0.09761	1294	0.08228	595	0.08359	453	0.08972	1166	0.09917	1024	0.11338	225	0.04321	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:50	collected_raw_precursor	57.93	1295	1289	0.04576	1295	0.04565	categorical	2	"{""False"": 1243, ""True"": 52}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:51	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.10438	1294	0.02548	595		453		1166	0.02581	1024	0.01711	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:52	collected_raw_precursor	57.93	1295	1289	0.00475	1295	0.00473	categorical	2	"{""False"": 1288, ""True"": 7}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:53	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.00452	0.01033	0.00303	computed_or_insufficient	1295	0.11461	1294	0.01848	595	0.16571	453	0.09011	1166	0.02892	1024	0.08561	225	0.04213	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:54	collected_raw_precursor	57.93	1295	1289	0.02578	1295	0.02572	categorical	2	"{""False"": 1266, ""True"": 29}"
0.0236	0.01014	0.02222	computed_or_insufficient	1295	0.03021	1294	0.06907	595	0.08359	453	0.08235	1166	0.07543	1024	0.00655	225	0.04321	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:55	collected_raw_precursor	57.93	1295	1289	0.04753	1295	0.04742	categorical	2	"{""False"": 1267, ""True"": 28}"
0.05983	0.01568	0.06234	computed_or_insufficient	1295	0.00475	1294	0.03517	595	0.01494	453	0.00825	1166	0.06031	1024	0.05459	225	0.15021	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:56	collected_raw_precursor	57.93	1295	1289	0.09661	1295	0.09637	categorical	2	"{""False"": 1230, ""True"": 65}"
0.05108	0.00503	0.05054	computed_or_insufficient	1295	0.03733	1294	0.02548	595	0.08878	453		1166	0.03418	1024	0.03427	225		6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:11:59	collected_raw_precursor	57.93	1295	1289	0.03306	1295	0.03298	categorical	2	"{""False"": 1288, ""True"": 7}"
0.08692	0.01068	0.08569	computed_or_insufficient	1295	0.0034	1294	0.05413	595	0.05607	453	0.02455	1166	0.06772	1024	0.06283	225	0.12267	6		payload	payload.entry_candle_context.multi_timeframe_context.source_quality.observed_no_trade_minutes.contains:12:00	collected_raw_precursor	57.93	1295	1289	0.05665	1295	0.05652	categorical	2	"{""False"": 1264, ""True"": 31}"
